datetime,PM2_5,PM10,NOx,CO,SO2,Ozone,NOx_SubIndex,SO2_SubIndex,AQI_calculated,PM2_5_24_avg,CO_8_avg_avg,PM2_5_24_avg_Sub_Index,CO_8_avg_Sub_Index,AQI_Bucket,station
2021-01-12,39.10583333333333,107.92,27.63861111111111,651.25,12.18736111111111,9.573333333333332,34.47222222222222,15.125,64.875,38.89804976851852,659.6701388888889,64.875,32.986111111111114,Satisfactory,alandur
2021-01-13,62.27736111111111,107.92,32.99739444444444,837.5,15.162500000000001,7.824861111111111,41.208333333333336,18.90277777777778,103.86111111111111,56.93274305555556,806.8923611111111,102.625,40.333333333333336,Satisfactory,alandur
2021-01-14,43.40291666666667,107.92,27.889016666666667,825.1388888888889,11.450555555555555,10.96861111111111,34.77777777777778,14.277777777777779,87.08333333333333,48.810630787037034,827.0833333333334,85.25,41.40277777777778,Satisfactory,alandur
2021-01-15,46.49208333333333,107.92,30.534855555555552,884.3055555555555,11.90763888888889,11.569305555555555,38.09722222222222,14.76388888888889,85.05555555555556,45.47890046296297,876.71875,78.375,43.888888888888886,Satisfactory,alandur
2021-01-16,37.86152777777778,107.92,30.059111111111108,754.5833333333334,11.64486111111111,9.254444444444443,37.52777777777778,14.5,77.29166666666667,42.96173611111111,785.4513888888889,73.69444444444444,39.263888888888886,Satisfactory,alandur
2021-01-17,27.949583333333337,107.92,33.45303333333333,751.3888888888889,12.067916666666667,10.88375,41.72222222222222,15.083333333333334,62.763888888888886,32.37603009259259,750.9201388888889,53.94444444444444,37.55555555555556,Satisfactory,alandur
2021-01-18,39.81861111111111,107.92,34.33532777777778,780.6944444444445,13.112361111111111,11.601388888888888,42.81944444444444,16.375,58.97222222222222,30.15060763888889,763.6284722222222,50.18055555555556,38.166666666666664,Satisfactory,alandur
2021-01-19,53.12708333333333,107.92,32.384566666666665,717.2222222222222,14.074861111111112,11.025972222222222,40.44444444444444,17.52777777777778,84.04166666666667,47.31376736111111,734.6527777777778,83.45833333333333,36.77777777777778,Satisfactory,alandur
2021-01-20,56.540416666666665,107.92,34.51784444444444,888.75,14.115,8.399722222222222,43.111111111111114,17.63888888888889,100.77777777777777,56.77231481481481,870.9201388888889,100.77777777777777,43.611111111111114,Satisfactory,alandur
2021-01-21,40.087500000000006,107.92,34.67111666666667,798.8888888888889,13.580694444444443,6.293333333333333,43.333333333333336,16.944444444444443,94.09722222222223,51.09280092592593,804.6354166666666,92.88888888888889,40.25,Satisfactory,alandur
2021-01-22,24.052916666666665,107.92,32.70312222222222,772.3611111111111,13.088194444444445,4.732916666666666,40.72222222222222,16.319444444444443,51.166666666666664,28.439751157407407,780.7638888888889,47.416666666666664,39.041666666666664,Good,alandur
2021-01-23,26.616944444444446,107.92,31.201733333333337,838.8888888888889,12.717777777777776,5.63625,38.93055555555556,15.777777777777779,47.513888888888886,25.759311342592593,823.3506944444445,42.93055555555556,41.208333333333336,Good,alandur
2021-01-24,25.383750000000003,107.92,31.53543333333333,832.3611111111111,14.080555555555556,7.1625000000000005,39.40277777777778,17.51388888888889,51.0,25.694849537037037,845.0868055555555,42.90277777777778,42.236111111111114,Good,alandur
2021-01-25,29.12611111111111,107.92,34.11756111111111,875.2777777777778,14.68763888888889,6.367638888888888,42.375,18.25,54.013888888888886,26.48975694444444,857.6041666666666,44.09722222222222,42.90277777777778,Good,alandur
2021-01-26,30.45138888888889,107.92,33.676544444444446,525.2777777777778,14.803194444444443,7.795,42.15277777777778,18.416666666666668,53.59722222222222,30.643153935185182,598.1944444444445,51.138888888888886,29.930555555555557,Satisfactory,alandur
2021-01-27,47.31805555555556,107.92,36.33308888888889,781.5277777777778,13.657916666666667,10.36347222222222,45.388888888888886,17.01388888888889,64.09722222222223,36.781475694444445,725.9895833333334,61.263888888888886,36.27777777777778,Satisfactory,alandur
2021-01-28,58.72513888888889,107.92,37.96033333333333,848.4722222222222,14.891111111111112,10.822777777777778,47.43055555555556,18.555555555555557,100.65277777777777,56.23509259259259,840.3819444444445,100.65277777777777,42.041666666666664,Satisfactory,alandur
2021-01-29,39.61333333333333,107.92,29.3985,802.3611111111111,15.12125,15.782499999999999,36.708333333333336,18.88888888888889,84.65277777777777,49.86993634259259,794.53125,84.65277777777777,39.75,Satisfactory,alandur
2021-01-30,35.559444444444445,107.92,30.250766666666664,809.1666666666666,13.639305555555556,15.935555555555554,37.763888888888886,16.958333333333332,63.65277777777778,34.20753472222222,816.3020833333334,57.06944444444444,40.861111111111114,Satisfactory,alandur
2021-01-31,32.92888888888889,107.92,30.250505555555556,871.9444444444445,12.670972222222222,12.324583333333333,37.75,15.73611111111111,64.61111111111111,36.71399884259259,868.6631944444445,61.19444444444444,43.44444444444444,Satisfactory,alandur
