Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s),station,hour,day,month,year,Wind Impact,NOx (µg/m³),CO (µg/m³),BP (hPa),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2021-01-01,42.93,88.2,8.700416666666667,6.303333333333334,40.765,7.922916666666667,8.18,1.9933333333333334,1.2,0.30541666666666667,0.66,0.22,71.79333333333334,1.3620833333333333,301.84166666666664,275.89,-0.5,,11.5,1.0,1.0,2021.0,415.5619916666667,27.382199999999997,705.8333333333334,1249.25047135,77.77708333333332,88.2,35.291666666666664,8.18,9.903645833333334,34.22775,6.0,102.09583333333335
2021-01-02,40.552083333333336,88.2,9.346666666666666,6.43625,42.16791666666666,7.330000000000001,8.18,1.8545833333333333,1.2,0.3416666666666666,0.66,0.22,88.13458333333334,1.2433333333333334,295.245,249.62333333333333,-0.5,,11.5,2.0,1.0,2021.0,370.1047416666667,28.584616666666665,690.0,1331.7812334166667,67.58680555555556,88.2,34.49999999999999,8.18,9.1625,35.73077083333333,5.958333333333333,88.39305555555556
2021-01-03,35.09375,88.2,10.63625,4.377916666666667,42.51625,7.442083333333334,8.18,1.8708333333333333,1.2,0.2970833333333333,0.66,0.22,86.10625,1.4883333333333333,301.9870833333334,259.44458333333336,-0.5,,11.5,3.0,1.0,2021.0,450.6986,28.227416666666667,732.9166666666666,1332.55339,58.489583333333336,88.2,36.645833333333336,8.18,9.302604166666667,35.28427083333333,6.0,88.2
2021-01-04,34.77583333333333,88.2,11.051250000000001,3.90625,42.555416666666666,8.755833333333333,8.18,2.13125,1.2,0.3829166666666666,0.66,0.22,84.23583333333333,1.42125,294.8070833333333,267.9870833333334,-0.5,,11.5,4.0,1.0,2021.0,421.56412083333333,28.120099999999997,924.1666666666666,1304.1585815416668,57.95972222222222,88.2,46.208333333333336,8.18,10.944791666666667,35.150125,6.0,88.31666666666666
2021-01-05,31.175,88.2,23.559583333333332,4.763333333333333,58.50458333333333,8.491249999999999,8.18,7.16,1.2,0.5945833333333334,0.66,0.22,99.70333333333333,0.83875,282.5941666666667,252.56708333333333,-0.5,,11.5,5.0,1.0,2021.0,243.76127916666667,53.23063333333334,820.8333333333334,1303.8230545083334,53.950694444444444,88.2,41.041666666666664,8.18,10.614062500000001,61.343626388888886,6.0,109.90524444444445
2021-01-06,49.03375,88.2,11.00875,4.010416666666667,42.59875,8.2175,8.18,1.9833333333333334,1.2,0.6920833333333333,0.66,0.22,95.15416666666665,0.9049999999999999,280.4158333333333,280.6254166666667,-0.5,,11.5,6.0,1.0,2021.0,255.428825,28.235250000000004,1296.6666666666667,1309.1459353583334,81.86458333333333,88.2,64.83333333333333,8.18,10.271875,35.2940625,6.0,91.91111111111111
2021-01-07,43.60875000000001,88.2,11.31,3.94875,42.94208333333333,8.433333333333334,8.18,1.1495833333333334,1.2,0.44125,0.66,0.22,94.50166666666667,1.0341666666666667,284.5620833333333,289.21750000000003,-0.5,,11.5,7.0,1.0,2021.0,300.21605833333336,28.685666666666666,1067.5,1315.1520914583332,80.42986111111111,88.2,53.375,8.18,10.541666666666666,35.857083333333335,6.0,106.34652777777778
2021-01-08,52.97625,88.2,11.138333333333334,3.9479166666666665,42.357083333333335,7.9366666666666665,8.18,1.7641666666666664,1.2,0.9083333333333333,0.66,0.22,97.085,0.8858333333333334,288.71166666666664,266.47041666666667,-0.5,,11.5,8.0,1.0,2021.0,258.56227916666666,28.36136666666667,1317.5,1328.6731642916668,97.70902777777779,88.2,65.875,8.18,9.920833333333333,35.451708333333336,6.0,112.22222222222223
2021-01-09,34.29833333333333,88.2,11.25875,3.9612499999999997,42.90291666666667,8.129583333333334,8.18,1.5420833333333333,1.2,0.6441666666666667,0.66,0.22,92.24583333333334,1.0733333333333335,290.83625,284.27208333333334,-0.5,,11.5,9.0,1.0,2021.0,316.3707083333333,28.61125,875.0,1330.5163409416666,57.229166666666664,88.2,43.75,8.18,10.161979166666667,35.7640625,6.0,88.82222222222224
2021-01-10,31.860416666666666,88.2,11.04,3.9941666666666666,42.66416666666667,7.861250000000001,8.18,2.3175,1.2,0.55625,0.66,0.22,91.87708333333335,1.3533333333333333,290.50208333333336,280.75333333333333,-0.5,,11.5,10.0,1.0,2021.0,395.66780416666666,28.264233333333333,988.3333333333334,1331.1135124,53.10069444444445,88.2,49.416666666666664,8.18,9.8265625,35.33029166666667,6.0,88.2
2021-01-11,39.540416666666665,88.2,11.150833333333333,3.9683333333333333,42.791666666666664,7.75125,8.18,2.4883333333333333,1.2,0.6029166666666667,0.66,0.22,90.27083333333333,1.8291666666666666,284.98583333333335,270.3641666666667,-0.5,,11.5,11.0,1.0,2021.0,523.8241958333333,28.42246666666667,1075.4166666666667,1331.1135124,68.03402777777778,88.2,53.770833333333336,8.18,9.6890625,35.528083333333335,6.0,94.26111111111112
2021-01-12,39.064166666666665,88.2,10.949166666666665,3.9250000000000003,42.56125,7.548333333333333,8.18,2.40625,1.2,0.6295833333333333,0.66,0.22,88.15458333333333,2.0279166666666666,287.67291666666665,269.60625,-0.5,,11.5,12.0,1.0,2021.0,585.8102541666666,27.961866666666666,751.25,1332.551723475,66.13819444444444,88.2,37.5625,8.18,9.435416666666667,34.952333333333335,6.0,92.18819444444445
2021-01-13,58.52583333333333,88.2,12.834166666666667,7.177083333333333,47.662083333333335,9.407083333333334,8.18,11.482083333333334,1.2,0.7875,0.66,0.22,88.30458333333333,1.2933333333333332,288.1716666666667,275.0104166666667,-0.5,,11.5,13.0,1.0,2021.0,378.48789166666666,38.83218333333333,1164.5833333333333,1331.3490479333334,104.23194444444444,88.2,58.229166666666664,8.18,11.758854166666666,48.54022916666667,6.0,119.01319444444444
2021-01-14,28.429999999999996,88.2,13.091666666666667,7.9383333333333335,48.699999999999996,5.574166666666667,8.18,1.63875,1.2,0.30541666666666667,0.66,0.22,88.5125,1.4241666666666666,291.7083333333333,272.5829166666667,-0.5,,11.5,14.0,1.0,2021.0,422.4251458333333,41.038833333333336,1255.8333333333333,1330.0430478416667,47.38333333333333,88.2,62.791666666666664,8.18,6.967708333333333,51.298541666666665,6.0,88.2
2021-01-15,28.152083333333334,88.2,13.125416666666666,7.93375,48.751666666666665,5.13875,8.18,1.81125,1.2,0.46875,0.66,0.22,80.73416666666667,0.9987499999999999,288.4891666666667,284.27333333333337,-0.5,,11.5,15.0,1.0,2021.0,293.5964875,41.09523333333333,1384.1666666666667,1331.1312886666667,46.920138888888886,88.2,69.20833333333333,8.18,6.4234374999999995,51.36904166666667,6.0,88.25416666666666
2021-01-16,27.252916666666668,88.2,12.47125,8.565416666666666,48.44291666666667,5.513333333333333,8.18,1.7070833333333333,1.2,0.38875,0.66,0.22,77.78041666666667,0.9616666666666666,291.62875,289.3975,-0.5,,11.5,16.0,1.0,2021.0,283.39534166666664,41.05058333333333,1076.6666666666667,1329.7297411416666,45.42152777777778,88.2,53.833333333333336,8.18,6.891666666666667,51.313229166666666,6.0,88.49236111111111
2021-01-17,21.89625,88.2,12.459166666666667,8.957083333333333,48.605,5.828333333333333,8.18,2.220833333333333,1.2,0.6625,0.66,0.22,70.69583333333334,0.9641666666666667,285.32416666666666,294.44541666666663,-0.5,,11.5,17.0,1.0,2021.0,286.5917083333333,41.760283333333334,1086.6666666666667,1329.515314925,36.49375,88.2,54.333333333333336,8.18,7.285416666666666,52.20035416666666,6.0,88.2
2021-01-18,36.34791666666667,88.2,11.885,10.155833333333334,48.96333333333333,5.8062499999999995,8.18,1.5824999999999998,1.2,0.38833333333333336,0.66,0.22,69.73125,1.03875,298.77125,297.2475,-0.5,,11.5,18.0,1.0,2021.0,313.52267916666665,42.93998333333334,1131.6666666666667,1329.3297751416667,60.71041666666667,88.2,56.583333333333336,8.18,7.2578125,53.67497916666667,6.0,89.6111111111111
2021-01-19,55.05875,88.2,11.189166666666667,9.922916666666667,48.18666666666667,6.789583333333333,8.18,1.6654166666666665,1.2,0.43625,0.66,0.22,72.33291666666666,1.4441666666666666,290.49125,295.66875,-0.5,,11.5,19.0,1.0,2021.0,421.60642916666666,41.10541666666666,951.6666666666666,1331.6679097166668,101.64861111111111,88.2,47.583333333333336,8.18,8.486979166666666,51.38177083333333,6.0,114.02291666666667
2021-01-20,46.421666666666674,88.2,10.25625,11.643749999999999,47.61666666666667,5.640833333333333,8.18,1.5666666666666667,1.2,0.43083333333333335,0.66,0.22,82.61166666666666,1.2483333333333333,288.295,123.40500000000002,-0.5,,11.5,20.0,1.0,2021.0,359.1820125,42.654066666666665,1423.3333333333333,1330.8563120416668,77.93541666666667,88.2,71.16666666666667,8.18,7.051041666666666,53.31758333333334,6.0,91.05000000000001
2021-01-21,42.79750000000001,88.2,10.2825,10.952083333333334,46.385,5.6000000000000005,8.18,3.217916666666667,1.2,1.1775,0.66,0.22,87.79833333333333,0.7258333333333334,266.93625000000003,24.627499999999998,-0.5,,11.5,21.0,1.0,2021.0,199.17535416666666,40.21163333333333,1156.25,1331.4707042583334,72.70416666666667,88.2,57.8125,8.18,7.0,50.264541666666666,6.0,94.00763888888889
